thang,2032,2884,1044,1444,776,452,276,148,120,20,8,28,8,4,16,0,0,0,0,0,0,14512
pilau,1404,3452,896,1868,836,168,340,164,92,12,4,20,4,0,0,0,0,0,0,0,0,14508
parvo,1768,2984,1024,1788,784,276,284,212,60,40,8,20,8,0,0,0,4,0,0,0,0,14508
plays,1952,2908,920,1592,820,188,368,312,76,44,44,24,8,0,0,0,4,0,0,0,0,14508
unity,2116,2664,1316,1264,1052,260,148,236,140,12,4,8,28,0,8,0,0,0,0,0,4,14508
hoves,1600,3220,1304,1544,684,268,312,164,52,52,32,8,8,0,8,4,0,0,0,0,0,14504
tapus,1848,2836,972,1724,792,180,576,204,48,16,28,32,0,4,0,0,0,0,0,0,0,14504
bruts,1924,2924,1128,1452,852,296,284,212,100,12,24,20,12,12,4,0,4,0,0,0,0,14504
whort,2204,2760,1136,1148,964,336,264,184,124,76,20,20,8,4,4,0,8,0,0,0,0,14504
fancy,2284,2520,1716,852,968,532,76,104,108,84,0,0,0,8,4,0,0,0,0,0,4,14504
grews,1752,3040,748,1956,756,260,432,148,76,48,36,4,4,0,0,0,0,0,0,0,0,14500
nouls,1800,2996,864,1748,992,172,332,196,100,24,8,8,20,0,0,0,0,0,0,0,0,14500
gebur,1864,3188,796,1380,1116,132,268,324,88,28,36,20,8,12,0,0,0,0,0,0,0,14500
widen,2044,2860,1104,1384,880,264,260,252,60,80,16,24,24,0,4,0,0,0,0,0,4,14500
vardy,2124,2756,1412,1188,748,440,188,160,136,76,0,12,8,4,8,0,0,0,0,0,0,14500
rykes,1432,3336,548,2204,904,108,456,204,48,0,12,8,0,0,0,0,0,0,0,0,0,14496
nomas,1572,3048,928,2052,792,116,468,180,68,0,20,0,4,4,4,4,0,0,0,0,0,14496
clefs,1604,3292,760,1908,844,240,252,228,60,36,12,8,12,0,4,0,0,0,0,0,0,14496
maids,1672,3068,1304,1480,984,228,228,164,88,4,20,8,12,0,0,0,0,0,0,0,0,14496
valis,1676,3044,992,1928,796,148,280,228,68,24,16,36,20,0,4,0,0,0,0,0,0,14496
fakir,1736,3084,1324,1400,868,312,208,192,80,24,4,12,12,4,0,0,0,0,0,0,0,14496
naiks,1776,2920,1140,1576,1040,72,324,272,76,4,32,24,4,0,0,0,0,0,0,0,0,14496
spewy,2068,2824,1528,928,1064,376,96,184,104,68,0,8,12,0,0,0,0,0,0,0,0,14496
yowes,1352,3448,1140,1852,748,148,256,160,84,40,16,8,4,4,0,0,0,0,0,0,0,14492
ouped,1544,3340,1108,1540,880,248,304,180,76,16,8,12,4,0,0,0,0,0,0,0,0,14492
demon,1608,3324,964,1680,716,272,364,172,52,36,28,16,16,4,4,0,0,0,0,0,4,14492
linga,1732,3136,760,1904,592,204,524,152,84,52,96,12,4,0,4,0,4,0,0,0,0,14492
moped,1920,2852,1380,1348,820,440,232,108,116,20,8,4,0,12,0,0,0,0,0,0,0,14492
biach,2048,2864,1488,1028,880,460,176,108,76,96,12,12,0,4,8,0,0,0,0,0,0,14492
rusma,1476,3308,608,2180,760,156,468,204,44,4,32,16,0,4,0,0,0,0,0,0,0,14488
atoks,1600,3224,696,2100,696,128,368,284,92,12,20,24,12,4,0,0,0,0,0,0,0,14488
zebra,1704,3032,628,2108,816,92,508,212,68,12,48,16,12,0,0,0,0,0,0,0,4,14488
thraw,1800,3104,736,1736,916,176,380,244,84,16,20,28,4,4,8,4,0,0,0,0,0,14488
jodel,1812,2980,1328,1404,880,368,236,116,68,48,0,0,12,4,4,0,0,0,0,0,0,14488
richt,1836,2980,924,1688,780,176,472,220,44,48,40,44,4,0,4,0,0,0,0,0,0,14488
vouge,1852,3172,1604,892,872,400,76,204,80,80,0,8,8,0,8,0,0,0,4,0,0,14488
shawn,2188,2872,1232,1052,984,408,80,148,160,100,0,12,8,4,12,0,0,0,0,0,0,14488
wroth,2204,2700,1196,1260,828,360,252,196,160,40,16,16,8,0,16,4,0,0,4,0,0,14488
pyets,1496,3452,612,1956,824,56,388,356,28,4,20,44,20,4,0,0,0,0,0,0,0,14484
zesty,1728,3076,1300,1560,776,356,176,128,76,68,4,4,0,0,4,0,0,0,0,0,4,14484
poilu,1760,3016,1368,1288,1136,244,156,160,100,12,8,12,0,0,0,0,0,0,0,0,0,14484
homed,1776,3064,1300,1400,860,380,212,124,80,44,0,4,12,0,4,0,0,0,0,0,0,14484
boyla,1784,3160,948,1548,908,148,244,344,112,16,8,20,20,0,0,0,0,0,0,0,0,14484
joled,1812,3036,1272,1344,936,372,204,140,104,20,0,12,8,0,0,0,0,0,0,0,0,14484
nowed,1812,3156,1184,1352,768,240,328,172,128,56,16,12,24,8,0,4,0,0,0,0,0,14484
joist,2140,2528,1712,1052,1032,304,152,184,60,64,4,0,4,0,20,0,0,0,0,0,4,14484
ducat,1780,3012,1124,1548,1024,224,196,216,88,16,4,16,12,0,0,0,0,0,0,0,0,14480
holts,1780,3016,876,1760,872,164,412,208,92,4,40,8,24,0,0,0,4,0,0,0,0,14480
metho,1420,3416,796,2048,680,136,432,176,76,20,32,16,8,0,4,0,0,0,0,0,0,14476
xeric,1640,3072,888,1900,744,232,568,116,40,24,32,0,0,4,0,0,0,0,0,0,0,14476
umbre,1864,2824,1072,1708,912,184,284,308,28,8,32,16,8,4,8,0,0,0,0,0,0,14476
shuln,2080,2904,1368,936,1044,440,156,132,108,60,4,12,12,4,0,0,0,0,0,0,0,14476
forth,2104,2740,1280,1352,832,260,268,164,104,96,12,16,4,4,16,0,0,0,4,0,4,14476
oches,1340,3368,768,2212,620,52,596,184,24,8,60,20,4,0,0,4,0,0,0,0,0,14472
scrog,1712,3128,1116,1556,872,248,284,224,56,40,8,4,12,0,0,0,0,0,0,0,0,14472
corms,1812,3252,920,1340,984,220,268,252,152,20,28,8,4,0,0,0,0,0,0,0,0,14472
yokes,1268,3488,1176,1856,764,192,304,116,52,16,20,4,4,0,0,0,0,0,0,0,0,14468
scrim,1704,3188,1148,1432,1000,212,224,200,76,36,20,12,0,0,8,0,0,0,0,0,0,14468
pulas,1796,3008,884,1720,884,148,440,228,88,8,20,16,12,8,0,0,0,0,0,0,0,14468
davit,1920,3012,1260,1164,1148,236,120,176,148,36,16,8,16,0,0,0,0,0,0,0,0,14468
stivy,2400,2336,1856,808,876,536,52,180,120,80,8,4,4,0,0,0,0,0,0,0,0,14468
ihram,1372,3444,788,2040,772,136,404,240,28,8,4,16,8,0,0,0,0,0,0,0,0,14464
noxes,1488,3328,1160,1628,808,200,384,144,80,8,16,4,8,4,0,0,0,0,0,0,0,14464
kohen,1544,3336,1224,1484,880,256,268,128,88,20,12,4,8,8,0,0,0,0,0,0,0,14464
parki,1568,3172,1124,1812,728,204,320,228,60,20,4,16,0,0,4,0,0,0,0,0,0,14464
gibes,1656,3060,1196,1656,880,240,300,168,60,16,8,20,0,0,0,0,0,0,0,0,0,14464
krays,1656,3224,844,1776,764,252,396,224,64,12,16,32,0,0,0,0,0,0,0,0,0,14464
purin,1856,2992,1108,1508,892,296,240,212,80,44,12,20,0,0,0,0,0,0,0,0,0,14464
belch,1904,3036,1104,1456,840,336,248,140,84,80,4,0,0,8,16,0,0,0,0,0,4,14464
gonad,1940,2892,1268,1320,960,228,244,208,108,20,24,24,16,4,0,0,0,0,0,0,4,14464
duvet,2008,2708,1492,1208,1036,332,144,208,96,16,4,0,4,0,0,0,0,0,0,0,4,14464
bonze,2032,2764,1784,848,1008,436,64,196,76,24,4,8,4,8,4,0,0,0,0,0,0,14464
sword,2132,2756,1340,1268,744,468,172,152,84,92,16,20,4,0,8,0,0,0,0,0,4,14464
foehn,1592,3352,1060,1316,1284,144,220,188,80,0,8,12,4,0,0,0,0,0,0,0,0,14460
thelf,1616,3272,932,1728,832,200,352,140,96,28,40,12,0,8,4,0,0,0,0,0,0,14460
krang,1928,3076,1096,1400,760,348,244,132,188,40,12,8,4,24,0,0,0,0,0,0,0,14460
ogive,1604,3532,1052,1264,940,340,196,180,80,28,16,8,12,4,4,0,0,0,0,0,0,14456
merks,1684,2948,896,2080,768,180,404,196,44,28,16,12,4,0,0,0,0,0,0,0,0,14456
chelp,1808,3136,984,1576,808,264,316,132,128,68,28,4,0,0,8,0,0,0,0,0,0,14456
ghats,2012,2908,944,1536,876,184,224,356,156,16,8,20,20,0,0,0,0,0,0,0,0,14456
uveas,1220,3524,568,2460,632,152,512,76,56,0,52,4,0,0,0,4,0,0,0,0,0,14452
unica,1456,3536,744,1772,924,152,328,216,76,16,24,12,4,0,0,0,0,0,0,0,0,14452
dicta,1584,3148,824,2068,700,204,444,164,48,24,36,8,8,0,0,0,0,0,0,0,0,14452
bravi,1752,3196,1192,1388,836,328,248,136,104,40,16,4,4,8,8,0,0,0,0,0,0,14452
denim,1776,3188,972,1484,772,260,424,232,64,24,28,12,20,0,0,0,0,0,0,0,4,14452
birth,1912,2972,1240,1400,792,300,244,208,88,48,24,8,0,4,16,0,0,0,0,0,4,14452
ghaut,2072,2684,1404,1320,832,416,164,216,80,44,12,8,4,4,0,0,0,0,0,0,0,14452
suing,2484,2372,1560,924,900,408,160,172,112,120,4,8,4,12,12,0,0,0,4,0,4,14452
avion,1384,3740,1008,1528,756,172,216,304,84,32,8,12,8,0,8,0,0,0,0,0,0,14448
atmos,1524,3348,484,2184,676,76,548,296,64,8,28,20,4,0,0,0,0,0,0,0,0,14448
fetus,1732,2976,928,1888,740,176,500,216,32,28,28,4,4,4,0,0,0,0,0,0,4,14448
unlit,1764,3148,760,1840,892,140,268,280,76,24,0,32,16,8,4,0,0,0,4,0,4,14448
bolts,1820,3096,1020,1448,924,252,304,268,88,12,8,12,8,0,0,0,0,0,0,0,0,14448
noway,1864,3072,1352,1176,876,348,220,176,96,48,8,12,8,4,0,0,0,0,0,0,0,14448
parks,1896,2796,1084,1668,892,192,380,200,72,16,32,20,0,4,4,4,0,0,0,0,0,14448
zoist,2108,2588,1688,1064,1016,288,152,200,60,72,4,0,4,0,16,0,0,0,0,0,0,14448
spork,2172,2908,1204,1180,752,440,152,160,116,140,8,4,0,4,20,0,0,0,0,0,0,14448
ixora,1080,3792,708,2192,844,112,340,112,44,16,12,8,0,0,0,0,0,0,0,0,0,14444
amnio,1228,4028,528,1808,820,104,284,296,104,4,12,24,20,0,0,0,0,0,0,0,0,14444
fetwa,1500,3336,832,1852,892,108,432,212,40,16,20,12,4,4,0,0,0,0,0,0,0,14444
blype,1916,2856,1472,1244,880,328,228,192,100,32,4,4,4,0,0,0,0,0,0,0,0,14444
sampi,1860,3020,1184,1252,1112,200,192,360,32,4,12,28,4,0,0,0,0,0,0,0,0,14440
rifty,1904,3016,1244,1340,816,336,236,168,92,64,12,12,12,4,4,0,0,0,0,0,0,14440
feign,2056,2928,1212,1076,1092,212,148,388,52,12,4,48,16,4,8,0,0,0,0,0,4,14440
pandy,2224,2816,1448,932,828,480,112,164,124,104,0,0,0,0,28,0,0,0,0,0,0,14440
naifs,1692,2996,1100,1732,1020,72,292,228,88,4,16,8,12,0,0,0,0,0,0,0,0,14436
veldt,1744,3104,1016,1612,916,252,264,256,64,0,0,12,16,4,0,0,0,0,0,0,0,14436
vegan,1760,3144,860,1696,832,184,416,184,76,36,32,24,8,0,4,0,0,0,0,0,4,14436
genip,1880,2808,1236,1556,792,192,424,224,56,8,32,44,4,0,4,0,0,0,0,0,0,14436
proyn,1916,2960,1108,1508,892,244,236,184,112,60,8,8,12,12,0,0,0,0,0,0,0,14436
scody,2176,2720,1756,820,860,532,36,152,96,96,4,8,0,4,0,0,0,0,0,0,0,14436
gripy,2268,2532,1752,872,916,460,84,148,152,48,4,4,8,4,8,0,0,0,0,0,0,14436
jeton,1568,3152,956,2016,748,240,312,172,28,32,12,16,8,0,0,0,0,0,0,0,0,14432
cribs,1704,3308,1084,1420,864,356,204,156,100,40,12,0,8,4,0,0,0,0,0,0,0,14432
frabs,1800,3176,988,1476,924,316,204,232,104,24,4,4,4,4,0,0,0,0,0,0,0,14432
cnida,1856,2984,904,1528,1120,144,348,272,44,8,28,12,8,4,0,0,0,0,0,0,0,14432
mused,1860,2780,1364,1572,892,272,220,164,96,20,12,4,0,0,4,0,0,0,0,0,0,14432
luged,1892,2924,1200,1456,880,268,256,224,68,20,16,40,16,0,0,0,0,0,0,0,0,14432
favor,1900,2988,1240,1428,760,372,208,188,100,44,8,8,0,8,4,0,0,0,0,0,4,14432
croup,2100,2892,1104,1348,780,364,212,212,132,72,8,16,4,8,4,0,0,0,0,0,4,14432
palmy,2468,2520,1244,1036,888,520,100,212,140,68,8,32,12,0,8,0,4,0,0,0,0,14432
macon,1824,3148,964,1588,828,224,276,176,120,44,12,16,16,16,8,0,0,0,0,0,0,14428
strum,1876,3156,908,1488,872,224,292,208,120,48,28,12,8,8,12,0,0,0,0,0,0,14428
kefir,1688,3152,960,1668,952,152,348,188,64,12,32,32,8,4,0,0,0,0,0,0,0,14424
bantu,1820,3040,1080,1576,840,324,228,208,64,20,12,36,12,0,0,0,0,0,0,0,0,14424
monad,1848,3052,1236,1432,824,268,192,184,136,28,20,12,12,8,4,0,0,0,4,0,0,14424
sedum,1860,2892,1252,1364,1192,180,200,216,68,16,12,0,4,0,4,0,0,0,0,0,0,14424
vinal,1872,3028,908,1724,748,304,324,148,72,40,24,32,12,4,16,0,4,0,0,0,0,14424
balus,1876,2864,1048,1720,872,176,284,260,104,20,16,12,8,0,0,0,0,0,0,0,0,14424
capul,2016,2800,1116,1364,1116,224,252,236,68,32,12,12,8,0,4,0,0,0,0,0,0,14424
caulk,2268,2612,1348,1060,1020,372,160,212,128,32,4,16,16,8,0,0,0,0,0,0,4,14424
guaco,1612,3196,1432,1344,848,356,272,136,28,28,4,4,0,0,0,0,0,0,0,0,0,14420
darks,1680,3016,1092,1704,928,172,396,200,44,4,16,4,4,0,0,0,0,0,0,0,0,14420
padis,1680,3036,1200,1736,848,164,264,168,96,28,12,16,12,0,0,0,0,0,0,0,0,14420
tikas,1700,2868,960,2024,788,108,520,180,36,8,60,8,0,0,0,0,0,0,0,0,0,14420
clous,1852,3136,1004,1524,824,272,228,216,100,56,8,12,12,4,8,0,0,4,0,0,0,14420
tromp,1976,2972,1032,1488,740,384,308,160,104,44,12,16,4,8,12,0,0,0,0,0,0,14420
zines,1664,3052,1196,1752,748,228,336,136,60,28,36,0,20,4,0,0,0,0,0,0,0,14416
muirs,1716,3248,1012,1388,1148,180,196,256,76,8,8,12,12,0,0,0,0,0,0,0,0,14416
whaur,1744,3152,1204,1280,1232,228,128,180,92,12,0,0,4,4,0,0,0,0,0,0,0,14416
pyats,1860,3040,912,1644,796,136,308,404,56,4,40,36,16,0,0,0,4,4,0,0,0,14416
bowat,1972,2812,1404,1252,1020,348,156,140,108,20,4,16,0,8,0,0,0,0,0,0,0,14416
jarul,1612,3136,1068,1808,960,272,136,196,52,4,8,0,8,0,0,0,0,0,0,0,0,14412
sulfa,1880,2908,1168,1384,1124,156,272,240,84,12,28,4,0,0,0,0,0,0,0,0,0,14408
prods,1912,3008,1016,1528,872,252,256,240,92,52,0,16,4,12,0,0,0,0,0,0,0,14408
primo,1928,2832,1228,1576,876,260,208,172,104,40,8,8,0,12,4,0,0,0,0,0,4,14408
rhody,2136,2704,1440,1080,1044,300,132,248,92,44,4,12,16,4,0,4,0,0,0,0,0,14408
thank,2148,2824,1168,1320,804,432,168,156,132,80,0,8,0,8,8,0,0,0,0,0,4,14408
demoi,1320,3460,976,2068,620,136,392,176,36,24,28,16,4,0,4,0,0,0,0,0,0,14404
clews,1628,3216,828,1952,800,232,276,196,60,40,16,12,4,0,0,0,0,0,0,0,0,14404
vised,1844,2992,1140,1564,856,244,276,132,128,44,20,4,12,4,0,0,0,0,0,0,0,14404
milty,2028,2940,1332,1240,764,472,132,144,88,88,0,12,8,4,8,0,0,0,0,0,0,14404
tempo,1484,3232,876,2136,716,148,380,192,52,0,16,12,12,0,0,0,0,0,0,0,4,14400
piton,1916,2980,924,1560,956,260,316,176,76,20,24,28,8,8,0,0,4,4,0,0,0,14400
glaik,2144,2696,1244,1344,932,388,176,120,108,88,4,12,0,4,0,0,0,0,0,0,0,14400
plank,2176,2788,1384,1164,796,392,164,136,88,112,8,12,0,8,28,0,0,0,0,0,4,14400
mokes,1552,3236,1352,1580,756,260,280,104,64,44,20,0,8,0,0,4,0,0,0,0,0,14396
zoril,1588,3136,1212,1780,860,324,148,124,68,16,0,0,4,0,0,0,0,0,0,0,0,14396
impel,1648,3244,828,1828,752,196,448,164,80,12,16,20,16,4,0,0,0,0,0,0,4,14396
wides,1728,3108,1112,1656,764,244,288,228,60,24,16,12,8,4,8,0,0,0,0,0,0,14396
loxed,1824,3096,1176,1384,864,412,236,124,96,16,12,8,12,0,0,0,0,0,0,0,0,14396
varus,1572,3280,848,1888,860,196,312,196,80,12,8,4,0,0,4,0,0,0,0,0,0,14392
blads,1932,3116,952,1372,1012,256,208,180,144,48,12,16,0,8,4,0,0,0,0,0,0,14392
enoki,1204,3708,680,2164,684,68,436,200,72,8,28,8,0,0,0,0,0,0,0,0,0,14388
demos,1464,3240,972,2024,740,168,444,120,36,24,24,0,0,0,4,0,0,0,0,0,0,14388
oxide,1616,3316,1332,1336,896,296,200,144,48,56,12,0,4,0,0,0,0,0,0,0,4,14388
quern,1728,2936,1024,1908,916,168,312,156,52,28,12,8,0,4,8,0,0,0,0,0,0,14388
patch,2212,2768,1112,1312,860,288,228,224,104,84,20,8,4,4,28,0,0,0,0,0,4,14388
porgy,2316,2568,1548,1012,752,564,128,148,108,96,8,8,4,0,0,0,0,0,0,0,0,14388
bleys,1532,3356,724,2024,804,184,288,252,60,24,4,4,0,0,4,0,0,0,0,0,0,14384
yirth,1632,3448,768,1652,904,152,304,208,100,48,20,8,0,4,12,0,0,0,0,0,0,14384
bancs,1892,2948,1208,1420,952,280,244,156,88,44,8,8,12,0,0,0,0,0,0,0,0,14384
daiko,1396,3380,1476,1432,1052,208,144,108,36,12,4,8,4,0,0,0,0,0,0,0,0,14380
anglo,1580,3292,732,1948,752,80,504,212,40,16,48,44,0,4,4,0,4,0,0,0,0,14380
purls,1600,3368,996,1576,924,180,264,204,80,20,16,12,8,8,0,4,0,0,0,0,0,14380
genus,1696,3048,948,1924,748,176,380,200,40,28,40,20,12,0,0,0,0,0,0,0,0,14380
galop,1740,3152,1056,1520,884,256,344,184,92,12,4,12,4,0,0,0,0,0,0,0,0,14380
furol,1776,3168,1132,1416,976,204,192,232,112,24,0,12,8,0,4,0,4,0,0,0,0,14380
casky,2308,2624,1508,932,840,492,180,128,112,88,20,8,12,8,0,0,0,0,0,0,0,14380
giust,2316,2520,1280,1184,988,348,188,212,140,40,16,12,12,4,0,0,0,0,0,0,0,14380
jaxie,1632,3192,1536,1072,1328,324,56,88,24,8,0,0,0,0,0,0,0,0,0,0,0,14376
doabs,1664,3088,1256,1456,1136,180,252,164,40,4,8,4,8,0,0,0,0,0,0,0,0,14376
motis,1792,2996,1112,1684,736,216,372,184,96,16,20,20,8,0,4,0,0,4,0,0,0,14376
tachs,2024,2748,792,1692,832,144,656,200,32,16,64,56,0,4,0,0,0,0,0,0,0,14376
foins,2100,2744,1380,1156,996,328,204,160,128,36,4,12,8,4,0,0,0,0,0,0,0,14376
grift,2184,2796,1344,1144,768,452,164,156,128,76,4,20,12,4,8,0,0,0,0,0,0,14376
marvy,2212,2724,1428,1152,728,536,96,160,112,96,0,4,8,0,4,0,0,0,0,0,0,14376
visor,1640,3192,1000,1824,748,236,360,120,68,48,4,4,8,0,4,0,0,0,0,0,4,14372
gadso,1652,3136,1044,1724,1012,256,208,132,76,12,4,4,0,0,0,0,0,0,0,0,0,14372
aight,1796,3040,980,1740,900,164,268,244,52,16,12,8,4,0,36,0,0,0,0,0,0,14372
gloam,1868,3084,1092,1412,920,240,260,204,76,44,24,16,8,0,12,0,0,0,0,0,0,14372
waxen,1892,2828,1356,1520,904,340,156,156,32,68,0,4,0,0,0,0,0,0,0,0,4,14372
munge,2120,2784,1424,1092,904,392,188,172,76,80,8,8,0,4,8,0,0,0,0,0,0,14372
vined,2132,2832,1152,1280,816,292,292,192,176,36,24,8,16,12,0,0,0,0,0,0,0,14368
crudy,2292,2548,1760,760,1000,440,96,172,108,56,0,8,16,0,4,0,0,0,0,0,0,14368
video,1584,3460,1000,1580,784,220,240,188,120,32,36,8,4,0,0,0,0,0,0,0,4,14364
twerk,1752,3108,820,1900,808,176,316,188,132,20,12,16,8,0,4,0,0,0,0,0,0,14364
hertz,1824,2984,740,1936,872,200,372,176,100,12,16,16,8,4,0,0,0,0,0,0,0,14364
manic,1904,3108,912,1620,816,244,244,160,120,76,8,20,12,0,12,0,0,0,0,0,4,14364
hemin,1588,3260,1072,1804,624,248,368,132,72,48,28,8,4,4,0,0,0,0,0,0,0,14360
gleds,1596,3276,756,1984,848,148,316,196,96,24,8,0,4,8,0,0,0,0,0,0,0,14360
puris,1764,3144,968,1636,852,208,308,232,64,32,24,12,12,4,0,0,0,0,0,0,0,14360
begin,1976,2940,1148,1364,808,312,384,160,56,36,16,24,16,0,8,0,4,4,0,0,4,14360
meshy,1728,3196,1276,1336,900,364,240,92,52,56,16,0,0,0,4,0,0,0,0,0,0,14356
thagi,1796,3116,904,1636,936,232,284,184,104,8,44,8,4,4,0,0,0,0,0,0,0,14356
trunk,1884,3228,1216,1292,692,436,172,100,104,108,0,4,0,12,8,0,0,0,0,0,4,14356
mixte,1920,2844,1532,1288,844,336,168,172,108,28,8,8,4,0,0,0,0,0,0,0,0,14356
ponts,2004,2704,1248,1516,752,244,424,204,88,12,48,0,12,4,0,0,0,0,0,0,0,14356
decaf,1568,3268,852,1996,752,164,344,188,64,28,12,8,4,4,8,0,0,0,0,0,0,14352
tulpa,1628,3144,848,1948,776,144,464,200,36,8,40,16,4,4,0,0,0,0,0,0,0,14352
theow,1628,3288,900,1764,788,148,408,164,88,28,16,24,8,4,4,0,0,0,0,0,0,14352
ulnad,1720,3324,756,1632,1012,112,204,356,104,8,12,4,16,0,0,0,0,0,0,0,0,14352
shiva,1876,3176,1296,1152,844,412,152,160,148,36,0,4,0,4,0,0,0,0,0,0,0,14352
femur,1880,3164,840,1480,1084,180,196,268,116,24,0,8,8,0,8,0,0,0,0,0,4,14352
girth,1884,3028,1128,1504,840,232,240,212,68,52,16,40,0,0,8,0,4,0,0,0,4,14352
blins,2024,2996,1128,1348,856,376,164,120,136,72,4,16,0,8,12,0,0,0,0,0,0,14352
cowry,2304,2592,1560,892,1016,420,92,176,116,52,0,8,12,16,4,0,0,0,0,0,0,14352
dench,1824,3180,1132,1508,684,308,300,96,64,136,8,0,0,12,8,0,0,0,0,0,0,14344
devil,1944,3036,960,1500,788,272,364,160,116,40,48,16,12,0,0,0,0,0,0,0,4,14344
fiord,2068,2824,1324,1272,844,252,172,296,152,32,8,4,4,4,4,0,0,0,0,0,0,14344
stoup,2228,2888,996,1276,744,344,308,172,124,104,24,12,4,20,12,0,0,0,4,0,0,14344
iches,1496,3116,768,2276,676,48,644,144,24,0,52,16,0,0,0,0,0,0,0,0,0,14340
menus,1588,3180,972,2000,616,220,408,132,84,20,20,12,4,0,4,0,0,0,0,0,0,14340
ursid,1672,3288,824,1748,876,212,264,256,100,8,4,0,4,4,0,0,0,0,0,0,0,14340
swamy,2452,2400,1896,556,1008,536,56,168,120,56,0,0,0,4,8,0,0,0,0,0,0,14340
churl,1776,3360,1100,1184,1032,280,184,140,116,52,16,4,4,4,4,4,0,0,0,0,0,14336
gravs,1848,3196,952,1496,868,348,232,164,52,80,8,0,0,4,12,0,0,0,0,0,0,14336
kants,1888,2812,1020,1792,760,220,440,148,80,0,76,16,4,0,0,4,0,0,0,0,0,14336
claws,2004,3036,872,1460,944,324,240,192,108,36,0,20,8,12,4,0,0,0,0,0,0,14336
frond,2228,2716,1448,1192,612,460,172,180,112,100,4,4,8,16,4,0,0,0,0,0,4,14336
bousy,2520,2324,1856,664,872,616,64,136,104,84,0,4,8,0,8,0,0,0,0,0,0,14336
vegas,1568,3264,804,1960,732,164,472,204,32,16,36,0,4,0,4,0,0,0,0,0,0,14332
nabis,1600,3152,908,2004,812,132,356,200,36,12,4,20,12,8,0,0,0,4,0,0,0,14332
wards,1700,3080,1024,1752,856,188,356,192,60,16,32,4,0,0,0,0,0,0,0,0,0,14332
moves,1704,3196,1340,1420,756,288,264,120,68,60,24,4,8,4,4,0,0,0,0,0,0,14332
melik,1708,2980,1284,1648,892,212,292,148,36,32,20,4,4,0,0,0,0,0,0,0,0,14332
duros,1760,3152,804,1716,904,184,388,220,88,8,28,0,8,0,0,0,0,0,0,0,0,14332
navew,1848,2872,1120,1788,780,296,288,136,72,16,12,4,12,12,4,0,0,0,0,0,0,14332
fiche,1900,3000,1388,1144,1008,244,244,160,108,28,8,16,4,0,4,4,0,0,0,0,0,14332
pengo,1696,3172,992,1788,680,224,372,172,88,48,12,16,0,0,0,0,0,0,0,0,0,14328
gadje,1980,2912,1504,1028,1052,300,144,172,132,16,0,4,12,4,0,0,0,0,0,0,0,14328
prong,2168,2772,1232,1380,724,388,188,148,120,96,8,4,20,0,8,0,0,0,0,0,4,14328
shift,2696,2240,1468,844,892,544,136,156,128,84,12,16,24,4,12,0,0,0,0,0,4,14328
ouzel,1508,3256,1188,1756,896,248,228,88,72,12,8,0,0,0,0,0,0,0,0,0,0,14324
besom,1572,3280,1040,1728,852,232,316,136,40,28,28,4,0,0,4,0,0,0,0,0,0,14324
weids,1728,3148,1072,1600,960,104,232,264,96,8,4,28,12,4,0,0,0,0,0,0,0,14324
hauld,1888,2976,1196,1384,1080,268,176,152,96,32,0,4,8,0,0,0,0,0,0,0,0,14324
donut,2136,2756,1328,1192,948,264,176,252,132,12,4,36,16,4,0,0,0,0,0,0,4,14324
roguy,2168,2752,1276,1176,992,352,140,216,120,32,0,20,8,4,4,0,0,0,0,0,0,14324
braxy,2324,2372,2052,708,904,484,100,160,88,64,0,4,0,0,0,0,0,0,0,0,0,14324
dashy,1940,3096,1364,1164,740,412,216,88,124,72,8,8,16,8,0,0,4,0,0,0,0,14320
dormy,2420,2536,1368,976,944,444,136,200,132,72,8,0,12,12,0,0,0,0,0,0,0,14320
ngati,1652,3132,824,1924,736,80,564,208,20,4,76,32,4,0,0,0,4,0,0,0,0,14316
pikes,1772,3032,1224,1592,732,228,328,172,88,20,48,20,0,0,0,4,0,0,0,0,0,14316
skelm,1820,3144,996,1544,980,252,184,172,104,40,0,8,8,8,0,0,0,0,0,0,0,14316
blays,2008,2948,888,1532,908,256,324,212,88,48,16,28,0,4,0,0,0,0,0,0,0,14316
grimy,2340,2396,1840,876,880,552,100,132,76,56,0,0,4,0,4,0,0,0,0,0,4,14316
broch,2444,2484,1368,1136,684,556,204,112,124,100,12,12,12,8,4,0,0,0,0,0,0,14316
yulan,1708,3172,752,1828,948,132,396,200,96,4,12,4,8,0,0,0,0,0,0,0,0,14312
firns,1740,3268,1012,1380,1028,196,280,244,60,12,12,16,8,4,0,0,0,0,0,0,0,14312
mirth,1856,3080,1124,1524,768,256,312,144,68,76,16,12,12,0,8,0,0,0,0,0,4,14312
sambo,1860,2892,1392,1264,1168,156,244,196,52,20,8,4,0,0,4,0,0,0,0,0,0,14312
cangs,1860,3040,1136,1420,912,240,328,172,76,52,20,4,0,0,0,0,0,0,0,0,0,14312
nutsy,2168,2640,1412,1216,836,356,276,172,84,28,24,12,32,0,4,0,0,0,0,0,0,14312
frack,2332,2744,1304,1080,816,432,136,100,132,132,0,4,16,8,24,0,0,0,0,0,0,14312
izars,1372,3628,576,2036,904,144,328,168,92,0,8,4,0,0,0,0,0,0,0,0,0,14308
doeks,1496,3448,984,1596,1060,108,240,276,36,4,0,12,0,0,0,0,0,0,0,0,0,14308
